Assembly instruction,Category,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
ROR,ROTATE,
RSM,SYSRET,
SAHF,FLAGOP,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SAR,SHIFT,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB {load},BINARY,
SBB {load},BINARY,
SBB {load},BINARY,
SBB {load},BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB {load},BINARY,
SBB {load},BINARY,
SBB {load},BINARY,
SBB {store},BINARY,
SBB {store},BINARY,
SBB {store},BINARY,
SBB {store},BINARY,
SBB,BINARY,
SBB,BINARY,
SBB {store},BINARY,
SBB {store},BINARY,
SBB {store},BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
LOCK SBB,BINARY,
SCASB,STRINGOP,
SCASD,STRINGOP,
SCASW,STRINGOP,
SETB,SETCC,
SETB,SETCC,
SETB,SETCC,
SETBE,SETCC,
SETBE,SETCC,
SETBE,SETCC,
SETL,SETCC,
SETL,SETCC,
SETL,SETCC,
SETLE,SETCC,
SETLE,SETCC,
SETLE,SETCC,
SETNB,SETCC,
SETNB,SETCC,
SETNB,SETCC,
SETNBE,SETCC,
SETNBE,SETCC,
SETNBE,SETCC,
SETNL,SETCC,
SETNL,SETCC,
SETNL,SETCC,
SETNLE,SETCC,
SETNLE,SETCC,
SETNLE,SETCC,
SETNO,SETCC,
SETNO,SETCC,
SETNO,SETCC,
SETNP,SETCC,
SETNP,SETCC,
SETNP,SETCC,
SETNS,SETCC,
SETNS,SETCC,
SETNS,SETCC,
SETNZ,SETCC,
SETNZ,SETCC,
SETNZ,SETCC,
SETO,SETCC,
SETO,SETCC,
SETO,SETCC,
SETP,SETCC,
SETP,SETCC,
SETP,SETCC,
SETS,SETCC,
SETS,SETCC,
SETS,SETCC,
SETZ,SETCC,
SETZ,SETCC,
SETZ,SETCC,
SGDT,SYSTEM,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHL,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD {store},SHIFT,
SHLD {store},SHIFT,
SHLD {store},SHIFT,
SHLD {store},SHIFT,
SHLD {store},SHIFT,
SHLD {store},SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD,SHIFT,
SHLD {load},SHIFT,
SHLD {load},SHIFT,
SHLD {load},SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHR,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD {store},SHIFT,
SHRD {store},SHIFT,
SHRD {store},SHIFT,
SHRD {store},SHIFT,
SHRD {store},SHIFT,
SHRD {store},SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD,SHIFT,
SHRD {load},SHIFT,
SHRD {load},SHIFT,
SHRD {load},SHIFT,
SIDT,SYSTEM,
SLDT,SYSTEM,
SLDT,SYSTEM,
SLDT,SYSTEM,
SLDT,SYSTEM,
SMSW,SYSTEM,
SMSW,SYSTEM,
SMSW,SYSTEM,
SMSW,SYSTEM,
STC,FLAGOP,
STD,FLAGOP,
STI,FLAGOP,
STOSB,STRINGOP,
STOSD,STRINGOP,
STOSW,STRINGOP,
STR,SYSTEM,
STR,SYSTEM,
STR,SYSTEM,
STR,SYSTEM,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB {load},BINARY,
SUB {load},BINARY,
SUB {load},BINARY,
SUB {load},BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB {load},BINARY,
SUB {load},BINARY,
SUB {load},BINARY,
SUB {store},BINARY,
SUB {store},BINARY,
SUB {store},BINARY,
SUB {store},BINARY,
SUB,BINARY,
SUB,BINARY,
SUB {store},BINARY,
SUB {store},BINARY,
SUB {store},BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
LOCK SUB,BINARY,
SYSENTER,SYSCALL,
SYSEXIT,SYSRET,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
TEST,LOGICAL,
UD2,MISC,
VERR,SYSTEM,
VERR,SYSTEM,
VERW,SYSTEM,
VERW,SYSTEM,
WBINVD,SYSTEM,
WRMSR,SYSTEM,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
XADD,SEMAPHORE,
LOCK XADD,SEMAPHORE,
LOCK XADD,SEMAPHORE,
LOCK XADD,SEMAPHORE,
LOCK XADD,SEMAPHORE,
LOCK XADD,SEMAPHORE,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XCHG,DATAXFER,
XLAT,MISC,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR {load},LOGICAL,
XOR {load},LOGICAL,
XOR {load},LOGICAL,
XOR {load},LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR {load},LOGICAL,
XOR {load},LOGICAL,
XOR {load},LOGICAL,
XOR {store},LOGICAL,
XOR {store},LOGICAL,
XOR {store},LOGICAL,
XOR {store},LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR {store},LOGICAL,
XOR {store},LOGICAL,
XOR {store},LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
LOCK XOR,LOGICAL,
ANDN,BMI1,
ANDN,BMI1,
ANDN,BMI1,
ANDN,BMI1,
BEXTR,BMI1,
BEXTR,BMI1,
BEXTR,BMI1,
BEXTR,BMI1,
BLSI,BMI1,
BLSI,BMI1,
BLSI,BMI1,
BLSI,BMI1,
BLSMSK,BMI1,
BLSMSK,BMI1,
BLSMSK,BMI1,
BLSMSK,BMI1,
BLSR,BMI1,
BLSR,BMI1,
BLSR,BMI1,
BLSR,BMI1,
TZCNT,BMI1,
TZCNT,BMI1,
TZCNT,BMI1,
TZCNT,BMI1,
TZCNT,BMI1,
TZCNT,BMI1,
BZHI,BMI2,
BZHI,BMI2,
BZHI,BMI2,
BZHI,BMI2,
MULX,BMI2,
MULX,BMI2,
MULX,BMI2,
MULX,BMI2,
PDEP,BMI2,
PDEP,BMI2,
PDEP,BMI2,
PDEP,BMI2,
PEXT,BMI2,
PEXT,BMI2,
PEXT,BMI2,
PEXT,BMI2,
RORX,BMI2,
RORX,BMI2,
RORX,BMI2,
RORX,BMI2,
SARX,BMI2,
SARX,BMI2,
SARX,BMI2,
SARX,BMI2,
SHLX,BMI2,
SHLX,BMI2,
SHLX,BMI2,
SHLX,BMI2,
SHRX,BMI2,
SHRX,BMI2,
SHRX,BMI2,
SHRX,BMI2,
CLRSSBSY,CET,
ENDBR32,CET,
ENDBR64,CET,
INCSSPD,CET,
INCSSPQ,CET,
RDSSPD,CET,
RDSSPQ,CET,
RSTORSSP,CET,
SAVEPREVSSP,CET,
SETSSBSY,CET,
WRSSD,CET,
WRSSQ,CET,
WRUSSD,CET,
WRUSSQ,CET,
CLDEMOTE,CLDEMOTE,
CLFLUSHOPT,CLFLUSHOPT,
CLFLUSH,MISC,
CLWB,CLWB,
CLZERO,CLZERO,
ENQCMD,ENQCMD,
ENQCMDS,ENQCMD,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VFMADD132PD,VFMA,
VFMADD132PD,VFMA,
VFMADD132PD,VFMA,
VFMADD132PD,VFMA,
VFMADD132PS,VFMA,
VFMADD132PS,VFMA,
VFMADD132PS,VFMA,
VFMADD132PS,VFMA,
VFMADD132SD,VFMA,
VFMADD132SD,VFMA,
VFMADD132SS,VFMA,
VFMADD132SS,VFMA,
VFMADD213PD,VFMA,
VFMADD213PD,VFMA,
VFMADD213PD,VFMA,
VFMADD213PD,VFMA,
VFMADD213PS,VFMA,
VFMADD213PS,VFMA,
VFMADD213PS,VFMA,
VFMADD213PS,VFMA,
VFMADD213SD,VFMA,
VFMADD213SD,VFMA,
VFMADD213SS,VFMA,
VFMADD213SS,VFMA,
VFMADD231PD,VFMA,
VFMADD231PD,VFMA,
VFMADD231PD,VFMA,
VFMADD231PD,VFMA,
VFMADD231PS,VFMA,
VFMADD231PS,VFMA,
VFMADD231PS,VFMA,
VFMADD231PS,VFMA,
VFMADD231SD,VFMA,
VFMADD231SD,VFMA,
VFMADD231SS,VFMA,
VFMADD231SS,VFMA,
VFMADDSUB132PD,VFMA,
VFMADDSUB132PD,VFMA,
VFMADDSUB132PD,VFMA,
VFMADDSUB132PD,VFMA,
VFMADDSUB132PS,VFMA,
VFMADDSUB132PS,VFMA,
VFMADDSUB132PS,VFMA,
VFMADDSUB132PS,VFMA,
VFMADDSUB213PD,VFMA,
VFMADDSUB213PD,VFMA,
VFMADDSUB213PD,VFMA,
VFMADDSUB213PD,VFMA,
VFMADDSUB213PS,VFMA,
VFMADDSUB213PS,VFMA,
VFMADDSUB213PS,VFMA,
VFMADDSUB213PS,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS,VFMA,
VFMADDPD,FMA4,
VFMADDPD,FMA4,
VFMADDPD,FMA4,
VFMADDPD,FMA4,
VFMADDPD,FMA4,
VFMADDPD,FMA4,
VFMADDPS,FMA4,
VFMADDPS,FMA4,
VFMADDPS,FMA4,
VFMADDPS,FMA4,
VFMADDPS,FMA4,
VFMADDPS,FMA4,
VFMADDSD,FMA4,
VFMADDSD,FMA4,
VFMADDSD,FMA4,
VFMADDSS,FMA4,
VFMADDSS,FMA4,
VFMADDSS,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPD,FMA4,
VFMADDSUBPS,FMA4,
VFMADDSUBPS,FMA4,
VFMADDSUBPS,FMA4,
VFMADDSUBPS,FMA4,
VFMADDSUBPS,FMA4,
VFMADDSUBPS,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPD,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBADDPS,FMA4,
VFMSUBPD,FMA4,
VFMSUBPD,FMA4,
VFMSUBPD,FMA4,
VFMSUBPD,FMA4,
VFMSUBPD,FMA4,
VFMSUBPD,FMA4,
VFMSUBPS,FMA4,
VFMSUBPS,FMA4,
VFMSUBPS,FMA4,
VFMSUBPS,FMA4,
VFMSUBPS,FMA4,
VFMSUBPS,FMA4,
VFMSUBSD,FMA4,
VFMSUBSD,FMA4,
VFMSUBSD,FMA4,
VFMSUBSS,FMA4,
VFMSUBSS,FMA4,
VFMSUBSS,FMA4,
VFNMADDPD,FMA4,
VFNMADDPD,FMA4,
VFNMADDPD,FMA4,
VFNMADDPD,FMA4,
VFNMADDPD,FMA4,
VFNMADDPD,FMA4,
VFNMADDPS,FMA4,
VFNMADDPS,FMA4,
VFNMADDPS,FMA4,
VFNMADDPS,FMA4,
VFNMADDPS,FMA4,
VFNMADDPS,FMA4,
VFNMADDSD,FMA4,
VFNMADDSD,FMA4,
VFNMADDSD,FMA4,
VFNMADDSS,FMA4,
VFNMADDSS,FMA4,
VFNMADDSS,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPD,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBPS,FMA4,
VFNMSUBSD,FMA4,
VFNMSUBSD,FMA4,
VFNMSUBSD,FMA4,
VFNMSUBSS,FMA4,
VFNMSUBSS,FMA4,
VFNMSUBSS,FMA4,
GF2P8AFFINEINVQB,GFNI,
GF2P8AFFINEINVQB,GFNI,
GF2P8AFFINEQB,GFNI,
GF2P8AFFINEQB,GFNI,
GF2P8MULB,GFNI,
GF2P8MULB,GFNI,
VGF2P8AFFINEINVQB,GFNI,
VGF2P8AFFINEINVQB,GFNI,
VGF2P8AFFINEINVQB,GFNI,
VGF2P8AFFINEINVQB,GFNI,
VGF2P8AFFINEQB,GFNI,
VGF2P8AFFINEQB,GFNI,
VGF2P8AFFINEQB,GFNI,
VGF2P8AFFINEQB,GFNI,
VGF2P8MULB,GFNI,
VGF2P8MULB,GFNI,
VGF2P8MULB,GFNI,
VGF2P8MULB,GFNI,
HRESET,HRESET,
INVPCID,MISC,
AESDEC128KL,KEYLOCKER,
AESDEC256KL,KEYLOCKER,
AESENC128KL,KEYLOCKER,
AESENC256KL,KEYLOCKER,
ENCODEKEY128,KEYLOCKER,
ENCODEKEY256,KEYLOCKER,
LOADIWKEY,KEYLOCKER,
AESDECWIDE128KL,KEYLOCKER_WIDE,
AESDECWIDE256KL,KEYLOCKER_WIDE,
AESENCWIDE128KL,KEYLOCKER_WIDE,
AESENCWIDE256KL,KEYLOCKER_WIDE,
CDQE,CONVERT,
CMPSQ,STRINGOP,
CMPXCHG16B,SEMAPHORE,
LOCK CMPXCHG16B,SEMAPHORE,
CQO,CONVERT,
IRETQ,RET,
LODSQ,STRINGOP,
MOVSQ,STRINGOP,
MOVSXD,DATAXFER,
MOVSXD,DATAXFER,
POPFQ,POP,
PUSHFQ,PUSH,
REPE CMPSQ,STRINGOP,
REPE SCASQ,STRINGOP,
REPNE CMPSQ,STRINGOP,
REPNE SCASQ,STRINGOP,
REPE LODSQ,STRINGOP,
REPNE LODSQ,STRINGOP,
REPE MOVSQ,STRINGOP,
REPNE MOVSQ,STRINGOP,
REPE STOSQ,STRINGOP,
REPNE STOSQ,STRINGOP,
SCASQ,STRINGOP,
STOSQ,STRINGOP,
SWAPGS,SYSTEM,
SYSCALL,SYSCALL,
SYSRET,SYSRET,
LZCNT,LZCNT,
LZCNT,LZCNT,
LZCNT,LZCNT,
LZCNT,LZCNT,
LZCNT,LZCNT,
LZCNT,LZCNT,
MCOMMIT,MISC,
EMMS,MMX,
MASKMOVQ,DATAXFER,
MOVD,DATAXFER,
MOVD,DATAXFER,
MOVD,DATAXFER,
MOVD,DATAXFER,
MOVNTQ,DATAXFER,
MOVQ,DATAXFER,
MOVQ,DATAXFER,
MOVQ,DATAXFER,
MOVQ {load},DATAXFER,
MOVQ,DATAXFER,
MOVQ {store},DATAXFER,
PACKSSDW,MMX,
PACKSSDW,MMX,
PACKSSWB,MMX,
PACKSSWB,MMX,
PACKUSWB,MMX,
PACKUSWB,MMX,
PADDB,MMX,
PADDB,MMX,
PADDD,MMX,
PADDD,MMX,
PADDSB,MMX,
PADDSB,MMX,
PADDSW,MMX,
PADDSW,MMX,
PADDUSB,MMX,
PADDUSB,MMX,
PADDUSW,MMX,
PADDUSW,MMX,
PADDW,MMX,
PADDW,MMX,
PAND,LOGICAL,
PAND,LOGICAL,
PANDN,LOGICAL,
PANDN,LOGICAL,
PAVGB,MMX,
PAVGB,MMX,
PAVGW,MMX,
PAVGW,MMX,
